service_id,date,exception_type
4_1823_2774_4_243_3,20261012,1
4_1823_2774_4_243_3,20261102,1
4_1823_2774_4_243_3,20261207,1
4_1823_2774_4_243_3,20261208,1
4_1823_2774_4_243_3,20261225,1
4_1826_2949_4_23_6,20260101,1
4_1826_2949_4_23_6,20260106,1
4_1826_2949_4_23_6,20260228,1
4_1826_2949_4_23_6,20260402,1
4_1826_2949_4_23_6,20260403,1
4_1826_2949_4_23_6,20260501,1
4_1826_2949_4_23_6,20260815,1
4_1826_2949_4_23_6,20261012,1
4_1826_2949_4_23_6,20261102,1
4_1826_2949_4_23_6,20261207,1
4_1826_2949_4_23_6,20261208,1
4_1826_2949_4_23_6,20261225,1
4_1827_3020_4_274_6,20260101,1
4_1827_3020_4_274_6,20260106,1
4_1827_3020_4_274_6,20260228,1
4_1827_3020_4_274_6,20260402,1
4_1827_3020_4_274_6,20260403,1
4_1827_3020_4_274_6,20260501,1
4_1827_3020_4_274_6,20260815,1
4_1827_3020_4_274_6,20261012,1
4_1827_3020_4_274_6,20261102,1
4_1827_3020_4_274_6,20261207,1
4_1827_3020_4_274_6,20261208,1
4_1827_3020_4_274_6,20261225,1
4_1828_2933_4_274_6,20260101,1
4_1828_2933_4_274_6,20260106,1
4_1828_2933_4_274_6,20260228,1
4_1828_2933_4_274_6,20260402,1
4_1828_2933_4_274_6,20260403,1
4_1828_2933_4_274_6,20260501,1
4_1828_2933_4_274_6,20260815,1
4_1828_2933_4_274_6,20261012,1
4_1828_2933_4_274_6,20261102,1
4_1828_2933_4_274_6,20261207,1
4_1828_2933_4_274_6,20261208,1
4_1828_2933_4_274_6,20261225,1
4_1829_2949_4_23_6,20260101,1
4_1829_2949_4_23_6,20260106,1
4_1829_2949_4_23_6,20260228,1
4_1829_2949_4_23_6,20260402,1
4_1829_2949_4_23_6,20260403,1
4_1829_2949_4_23_6,20260501,1
4_1829_2949_4_23_6,20260815,1
4_1829_2949_4_23_6,20261012,1
4_1829_2949_4_23_6,20261102,1
4_1829_2949_4_23_6,20261207,1
4_1829_2949_4_23_6,20261208,1
4_1829_2949_4_23_6,20261225,1
4_1831_3023_4_10_3,20260101,1
4_1831_3023_4_10_3,20260106,1
4_1831_3023_4_10_3,20260228,1
4_1831_3023_4_10_3,20260402,1
4_1831_3023_4_10_3,20260403,1
4_1831_3023_4_10_3,20260501,1
4_1831_3023_4_10_3,20260815,1
4_1831_3023_4_10_3,20261012,1
4_1831_3023_4_10_3,20261102,1
4_1831_3023_4_10_3,20261207,1
4_1831_3023_4_10_3,20261208,1
4_1831_3023_4_10_3,20261225,1
4_1832_2717_4_10_3,20260101,1
4_1832_2717_4_10_3,20260106,1
4_1832_2717_4_10_3,20260228,1
4_1832_2717_4_10_3,20260402,1
4_1832_2717_4_10_3,20260403,1
4_1832_2717_4_10_3,20260501,1
4_1832_2717_4_10_3,20260815,1
4_1832_2717_4_10_3,20261012,1
4_1832_2717_4_10_3,20261102,1
4_1832_2717_4_10_3,20261207,1
4_1832_2717_4_10_3,20261208,1
4_1832_2717_4_10_3,20261225,1
4_1834_3012_4_297_3,20260101,1
4_1834_3012_4_297_3,20260106,1
4_1834_3012_4_297_3,20260228,1
4_1834_3012_4_297_3,20260402,1
4_1834_3012_4_297_3,20260403,1
4_1834_3012_4_297_3,20260501,1
4_1834_3012_4_297_3,20260815,1
4_1834_3012_4_297_3,20261012,1
4_1834_3012_4_297_3,20261102,1
4_1834_3012_4_297_3,20261207,1
4_1834_3012_4_297_3,20261208,1
4_1834_3012_4_297_3,20261225,1
7_214_369_9_32_8,20260101,1
7_214_369_9_32_8,20260106,1
7_214_369_9_32_8,20260228,1
7_214_369_9_32_8,20260501,1
7_214_369_9_32_8,20260815,1
7_214_369_9_32_8,20260402,1
7_214_369_9_32_8,20260403,1
7_214_369_9_32_8,20261012,1
7_214_369_9_32_8,20261102,1
7_214_369_9_32_8,20261207,1
7_214_369_9_32_8,20261208,1
7_214_369_9_32_8,20261225,1
7_214_369_9_35_8,20260101,1
7_214_369_9_35_8,20260106,1
7_214_369_9_35_8,20260228,1
7_214_369_9_35_8,20260501,1
7_214_369_9_35_8,20260815,1
7_214_369_9_35_8,20260402,1
7_214_369_9_35_8,20260403,1
7_214_369_9_35_8,20261012,1
7_214_369_9_35_8,20261102,1
7_214_369_9_35_8,20261207,1
7_214_369_9_35_8,20261208,1
7_214_369_9_35_8,20261225,1
7_283_490_5_72_8,20260101,1
7_283_490_5_72_8,20260106,1
7_283_490_5_72_8,20260228,1
7_283_490_5_72_8,20260501,1
7_283_490_5_72_8,20260815,1
7_283_490_5_72_8,20260402,1
7_283_490_5_72_8,20260403,1
7_283_490_5_72_8,20261012,1
7_283_490_5_72_8,20261102,1
7_283_490_5_72_8,20261207,1
7_283_490_5_72_8,20261208,1
7_283_490_5_72_8,20261225,1
7_283_490_5_278_8,20260101,1
7_283_490_5_278_8,20260106,1
7_283_490_5_278_8,20260228,1
7_283_490_5_278_8,20260501,1
7_283_490_5_278_8,20260815,1
7_283_490_5_278_8,20260402,1
7_283_490_5_278_8,20260403,1
7_283_490_5_278_8,20261012,1
7_283_490_5_278_8,20261102,1
7_283_490_5_278_8,20261207,1
7_283_490_5_278_8,20261208,1
7_283_490_5_278_8,20261225,1
7_283_490_5_279_8,20260101,1
7_283_490_5_279_8,20260106,1
7_283_490_5_279_8,20260228,1
7_283_490_5_279_8,20260501,1
7_283_490_5_279_8,20260815,1
7_283_490_5_279_8,20260402,1
7_283_490_5_279_8,20260403,1
7_283_490_5_279_8,20261012,1
7_283_490_5_279_8,20261102,1
7_283_490_5_279_8,20261207,1
7_283_490_5_279_8,20261208,1
7_283_490_5_279_8,20261225,1
7_283_490_5_281_8,20260101,1
7_283_490_5_281_8,20260106,1
7_283_490_5_281_8,20260228,1
7_283_490_5_281_8,20260501,1
7_283_490_5_281_8,20260815,1
7_283_490_5_281_8,20260402,1
7_283_490_5_281_8,20260403,1
7_283_490_5_281_8,20261012,1
7_283_490_5_281_8,20261102,1
7_283_490_5_281_8,20261207,1
7_283_490_5_281_8,20261208,1
7_283_490_5_281_8,20261225,1
7_283_490_5_283_8,20260101,1
7_283_490_5_283_8,20260106,1
7_283_490_5_283_8,20260228,1
7_283_490_5_283_8,20260501,1
7_283_490_5_283_8,20260815,1
7_283_490_5_283_8,20260402,1
7_283_490_5_283_8,20260403,1
7_283_490_5_283_8,20261012,1
7_283_490_5_283_8,20261102,1
7_283_490_5_283_8,20261207,1
7_283_490_5_283_8,20261208,1
7_283_490_5_283_8,20261225,1
7_283_490_5_289_8,20260101,1
7_283_490_5_289_8,20260106,1
7_283_490_5_289_8,20260228,1
7_283_490_5_289_8,20260501,1
7_283_490_5_289_8,20260815,1
7_283_490_5_289_8,20260402,1
7_283_490_5_289_8,20260403,1
7_283_490_5_289_8,20261012,1
7_283_490_5_289_8,20261102,1
7_283_490_5_289_8,20261207,1
7_283_490_5_289_8,20261208,1
7_283_490_5_289_8,20261225,1
7_283_490_5_322_8,20260101,1
7_283_490_5_322_8,20260106,1
7_283_490_5_322_8,20260228,1
7_283_490_5_322_8,20260501,1
7_283_490_5_322_8,20260815,1
7_283_490_5_322_8,20260402,1
7_283_490_5_322_8,20260403,1
7_283_490_5_322_8,20261012,1
7_283_490_5_322_8,20261102,1
7_283_490_5_322_8,20261207,1
7_283_490_5_322_8,20261208,1
7_283_490_5_322_8,20261225,1
7_289_519_10_328_8,20260101,1
7_289_519_10_328_8,20260106,1
7_289_519_10_328_8,20260228,1
7_289_519_10_328_8,20260501,1
7_289_519_10_328_8,20260815,1
7_289_519_10_328_8,20260402,1
7_289_519_10_328_8,20260403,1
7_289_519_10_328_8,20261012,1
7_289_519_10_328_8,20261102,1
7_289_519_10_328_8,20261207,1
7_289_519_10_328_8,20261208,1
7_289_519_10_328_8,20261225,1
7_290_499_17_203_8,20260101,1
7_290_499_17_203_8,20260106,1
7_290_499_17_203_8,20260228,1
7_290_499_17_203_8,20260501,1
7_290_499_17_203_8,20260815,1
7_290_499_17_203_8,20260402,1
7_290_499_17_203_8,20260403,1
7_290_499_17_203_8,20261012,1
7_290_499_17_203_8,20261102,1
7_290_499_17_203_8,20261207,1
7_290_499_17_203_8,20261208,1
7_290_499_17_203_8,20261225,1
7_291_524_3_62_8,20260101,1
7_291_524_3_62_8,20260106,1
7_291_524_3_62_8,20260228,1
7_291_524_3_62_8,20260501,1
7_291_524_3_62_8,20260815,1
7_291_524_3_62_8,20260402,1
7_291_524_3_62_8,20260403,1
7_291_524_3_62_8,20261012,1
7_291_524_3_62_8,20261102,1
7_291_524_3_62_8,20261207,1
7_291_524_3_62_8,20261208,1
7_291_524_3_62_8,20261225,1
7_291_524_3_276_8,20260101,1
7_291_524_3_276_8,20260106,1
7_291_524_3_276_8,20260228,1
7_291_524_3_276_8,20260501,1
7_291_524_3_276_8,20260815,1
7_291_524_3_276_8,20260402,1
7_291_524_3_276_8,20260403,1
7_291_524_3_276_8,20261012,1
7_291_524_3_276_8,20261102,1
7_291_524_3_276_8,20261207,1
7_291_524_3_276_8,20261208,1
7_291_524_3_276_8,20261225,1
9_101_261_6_5_4,20261206,1
9_101_261_6_6_4,20261206,1
9_101_261_6_13_4,20261206,1
9_101_261_6_15_4,20261206,1
9_101_261_6_24_4,20261206,1
9_101_261_6_25_4,20261206,1
9_101_261_6_33_4,20261206,1
9_101_261_6_34_4,20261206,1
9_101_261_6_35_4,20261206,1
9_101_261_6_38_4,20261206,1
9_101_261_6_44_4,20261206,1
9_101_261_6_45_4,20261206,1
9_101_261_6_46_4,20261206,1
9_101_261_6_50_4,20261206,1
9_101_261_6_52_4,20261206,1
9_101_261_6_53_4,20261206,1
9_101_261_6_56_4,20261206,1
9_101_261_6_57_4,20261206,1
9_101_261_6_58_4,20261206,1
9_101_261_6_59_4,20261206,1
9_101_261_6_60_4,20261206,1
9_101_261_6_64_4,20261206,1
9_101_261_6_66_4,20261206,1
9_101_261_6_69_4,20261206,1
9_101_261_6_74_4,20261206,1
9_101_261_6_75_4,20261206,1
9_101_261_6_76_4,20261206,1
9_101_261_6_81_4,20261206,1
